Date,Category,Location,Quantity,UnitPrice,SalesAmount
2023-05-14,Main Course,Beachside Cafe,2,28,56
2023-06-11,Main Course,Uptown Bistro,6,28,168
2023-06-15,Main Course,Uptown Bistro,4,28,112
2023-06-27,Main Course,Beachside Cafe,2,28,56
2023-06-28,Main Course,Uptown Bistro,6,28,168
2023-07-07,Main Course,Beachside Cafe,6,28,168
2023-07-11,Main Course,Downtown Branch,2,28,56
2023-07-12,Main Course,Downtown Branch,6,28,168
2023-07-14,Main Course,Uptown Bistro,4,28,112
2023-07-16,Main Course,Uptown Bistro,1,28,28
2023-08-03,Main Course,Beachside Cafe,6,28,168
2023-08-04,Main Course,Downtown Branch,3,28,84
2023-08-14,Main Course,Suburban Diner,6,28,168
2023-08-16,Main Course,Suburban Diner,1,28,28
2023-08-25,Main Course,Uptown Bistro,2,28,56
2023-09-03,Main Course,Beachside Cafe,1,28,28
2023-09-15,Main Course,Uptown Bistro,5,28,140
2023-09-15,Main Course,Uptown Bistro,2,28,56
2023-09-25,Main Course,Suburban Diner,3,28,84
2023-10-16,Main Course,Suburban Diner,1,28,28
2023-10-24,Main Course,Uptown Bistro,5,28,140
2023-10-31,Main Course,Beachside Cafe,6,28,168
2023-11-19,Main Course,Suburban Diner,4,28,112
2023-12-01,Main Course,Beachside Cafe,3,28,84
2023-12-08,Main Course,Downtown Branch,6,28,168
2023-12-16,Main Course,Suburban Diner,3,28,84
2023-12-19,Main Course,Beachside Cafe,2,28,56
2023-12-23,Main Course,Suburban Diner,6,28,168
2024-01-06,Main Course,Suburban Diner,1,28,28
2024-01-24,Main Course,Suburban Diner,5,28,140
2024-01-30,Main Course,Beachside Cafe,1,28,28
2024-02-18,Main Course,Beachside Cafe,4,28,112
2024-02-20,Main Course,Uptown Bistro,4,28,112
2024-02-22,Main Course,Suburban Diner,2,28,56
2024-03-12,Main Course,Beachside Cafe,3,28,84
2024-03-18,Main Course,Suburban Diner,6,28,168
2024-03-21,Main Course,Beachside Cafe,6,28,168
2024-04-02,Main Course,Uptown Bistro,3,28,84
2024-04-04,Main Course,Suburban Diner,1,28,28
2024-04-11,Main Course,Beachside Cafe,1,28,28
2024-04-29,Main Course,Beachside Cafe,6,28,168
2024-05-03,Main Course,Suburban Diner,3,28,84
2024-05-15,Main Course,Suburban Diner,1,28,28
2024-05-26,Main Course,Downtown Branch,5,28,140
2024-05-26,Main Course,Uptown Bistro,6,28,168
2024-05-29,Main Course,Uptown Bistro,3,28,84
2024-06-18,Main Course,Downtown Branch,1,28,28
2024-06-21,Main Course,Suburban Diner,1,28,28
2024-07-01,Main Course,Suburban Diner,6,28,168
2024-07-13,Main Course,Downtown Branch,6,28,168
2024-07-24,Main Course,Uptown Bistro,6,28,168
2024-07-25,Main Course,Uptown Bistro,1,28,28
2024-08-01,Main Course,Beachside Cafe,5,28,140
2024-08-10,Main Course,Uptown Bistro,5,28,140
2024-08-10,Main Course,Suburban Diner,1,28,28
2024-08-12,Main Course,Uptown Bistro,6,28,168
2024-08-22,Main Course,Suburban Diner,5,28,140
2024-08-29,Main Course,Uptown Bistro,1,28,28
2024-08-31,Main Course,Uptown Bistro,2,28,56
2024-09-15,Main Course,Beachside Cafe,1,28,28
2024-09-25,Main Course,Downtown Branch,4,28,112
2024-10-02,Main Course,Downtown Branch,1,28,28
2024-10-12,Main Course,Downtown Branch,6,28,168
2024-10-17,Main Course,Downtown Branch,4,28,112
2024-10-18,Main Course,Uptown Bistro,5,28,140
2024-10-19,Main Course,Downtown Branch,1,28,28
2024-10-21,Main Course,Beachside Cafe,2,28,56
2024-10-22,Main Course,Suburban Diner,4,28,112
2024-10-23,Main Course,Uptown Bistro,5,28,140
2024-10-27,Main Course,Downtown Branch,3,28,84
2024-11-09,Main Course,Suburban Diner,2,28,56
2024-11-11,Main Course,Beachside Cafe,6,28,168
2024-11-12,Main Course,Beachside Cafe,5,28,140
2024-11-20,Main Course,Suburban Diner,1,28,28
2024-11-21,Main Course,Beachside Cafe,3,28,84
2024-11-23,Main Course,Beachside Cafe,1,28,28
2024-11-25,Main Course,Uptown Bistro,4,28,112
2024-12-03,Main Course,Beachside Cafe,3,28,84
2024-12-06,Main Course,Uptown Bistro,3,28,84
2024-12-12,Main Course,Downtown Branch,5,28,140
2024-12-16,Main Course,Suburban Diner,1,28,28
2024-12-16,Main Course,Uptown Bistro,1,28,28
2024-12-24,Main Course,Downtown Branch,6,28,168
2024-12-27,Main Course,Beachside Cafe,3,28,84
2023-01-10,Main Course,Suburban Diner,1,35,35
2023-01-19,Main Course,Suburban Diner,3,35,105
2023-02-21,Main Course,Downtown Branch,6,35,210
2023-02-26,Main Course,Uptown Bistro,5,35,175
2023-03-04,Main Course,Uptown Bistro,3,35,105
2023-03-09,Main Course,Beachside Cafe,2,35,70
2023-03-15,Main Course,Beachside Cafe,6,35,210
2023-03-24,Main Course,Uptown Bistro,2,35,70
2023-03-25,Main Course,Suburban Diner,3,35,105
2023-03-27,Main Course,Beachside Cafe,4,35,140
2023-03-30,Main Course,Suburban Diner,4,35,140
2023-04-04,Main Course,Beachside Cafe,4,35,140
2023-04-04,Main Course,Beachside Cafe,2,35,70
2023-04-08,Main Course,Uptown Bistro,6,35,210
2023-04-09,Main Course,Beachside Cafe,6,35,210
2023-04-14,Main Course,Uptown Bistro,1,35,35
2023-04-16,Main Course,Uptown Bistro,2,35,70
2023-04-21,Main Course,Downtown Branch,4,35,140
2023-04-23,Main Course,Uptown Bistro,6,35,210
2023-04-24,Main Course,Suburban Diner,5,35,175
2023-04-27,Main Course,Suburban Diner,2,35,70
2023-04-27,Main Course,Suburban Diner,3,35,105
2023-04-30,Main Course,Beachside Cafe,3,35,105
2023-05-03,Main Course,Suburban Diner,5,35,175
2023-05-12,Main Course,Suburban Diner,4,35,140
2023-05-13,Main Course,Beachside Cafe,4,35,140
2023-06-04,Main Course,Beachside Cafe,4,35,140
2023-06-06,Main Course,Suburban Diner,6,35,210
2023-06-09,Main Course,Beachside Cafe,3,35,105
2023-06-14,Main Course,Suburban Diner,1,35,35
2023-06-14,Main Course,Suburban Diner,6,35,210
2023-06-15,Main Course,Downtown Branch,2,35,70
2023-06-15,Main Course,Suburban Diner,2,35,70
2023-06-26,Main Course,Downtown Branch,2,35,70
2023-06-27,Main Course,Downtown Branch,6,35,210
2023-07-01,Main Course,Downtown Branch,2,35,70
2023-07-14,Main Course,Uptown Bistro,1,35,35
2023-07-19,Main Course,Suburban Diner,4,35,140
2023-07-23,Main Course,Suburban Diner,1,35,35
2023-07-26,Main Course,Suburban Diner,2,35,70
2023-07-30,Main Course,Downtown Branch,5,35,175
2023-08-19,Main Course,Suburban Diner,6,35,210
2023-08-21,Main Course,Uptown Bistro,6,35,210
2023-08-24,Main Course,Uptown Bistro,1,35,35
2023-08-26,Main Course,Downtown Branch,5,35,175
2023-08-27,Main Course,Uptown Bistro,6,35,210
2023-08-31,Main Course,Beachside Cafe,3,35,105
2023-09-14,Main Course,Suburban Diner,3,35,105
2023-09-20,Main Course,Uptown Bistro,4,35,140
2023-09-21,Main Course,Downtown Branch,2,35,70
2023-09-22,Main Course,Downtown Branch,2,35,70
2023-10-05,Main Course,Beachside Cafe,5,35,175
2023-10-20,Main Course,Downtown Branch,2,35,70
2023-10-20,Main Course,Uptown Bistro,4,35,140
2023-10-28,Main Course,Suburban Diner,3,35,105
2023-11-14,Main Course,Beachside Cafe,4,35,140
2023-11-17,Main Course,Uptown Bistro,6,35,210
2023-11-18,Main Course,Uptown Bistro,3,35,105
2023-12-01,Main Course,Beachside Cafe,5,35,175
2023-12-02,Main Course,Downtown Branch,2,35,70
2023-12-17,Main Course,Uptown Bistro,2,35,70
2023-12-18,Main Course,Suburban Diner,4,35,140
2024-01-06,Main Course,Uptown Bistro,2,35,70
2024-01-23,Main Course,Uptown Bistro,6,35,210
2024-01-24,Main Course,Uptown Bistro,5,35,175
2024-02-01,Main Course,Downtown Branch,4,35,140
2024-02-09,Main Course,Beachside Cafe,6,35,210
2024-02-16,Main Course,Beachside Cafe,3,35,105
2024-02-17,Main Course,Downtown Branch,2,35,70
2024-02-17,Main Course,Beachside Cafe,6,35,210
2024-02-20,Main Course,Downtown Branch,6,35,210
2024-02-20,Main Course,Beachside Cafe,5,35,175
2024-02-20,Main Course,Beachside Cafe,2,35,70
2024-02-23,Main Course,Downtown Branch,6,35,210
2024-02-28,Main Course,Suburban Diner,5,35,175
2024-03-05,Main Course,Downtown Branch,5,35,175
2024-03-09,Main Course,Beachside Cafe,2,35,70
2024-03-11,Main Course,Downtown Branch,2,35,70
2024-03-14,Main Course,Beachside Cafe,4,35,140
2024-03-29,Main Course,Suburban Diner,1,35,35
2024-04-05,Main Course,Downtown Branch,5,35,175
2024-04-06,Main Course,Uptown Bistro,4,35,140
2024-04-30,Main Course,Downtown Branch,1,35,35
2024-05-06,Main Course,Uptown Bistro,4,35,140
2024-05-06,Main Course,Suburban Diner,3,35,105
2024-05-14,Main Course,Suburban Diner,3,35,105
2024-05-24,Main Course,Uptown Bistro,3,35,105
2024-05-28,Main Course,Suburban Diner,1,35,35
2024-06-01,Main Course,Uptown Bistro,6,35,210
2024-06-17,Main Course,Beachside Cafe,3,35,105
2024-07-04,Main Course,Downtown Branch,3,35,105
2024-07-07,Main Course,Downtown Branch,1,35,35
2024-07-15,Main Course,Downtown Branch,5,35,175
2024-07-22,Main Course,Suburban Diner,6,35,210
2024-07-28,Main Course,Downtown Branch,4,35,140
2024-07-31,Main Course,Downtown Branch,3,35,105
2024-07-31,Main Course,Uptown Bistro,4,35,140
2024-08-09,Main Course,Downtown Branch,6,35,210
2024-08-12,Main Course,Suburban Diner,5,35,175
2024-08-18,Main Course,Suburban Diner,2,35,70
2024-09-06,Main Course,Suburban Diner,4,35,140
2024-09-14,Main Course,Suburban Diner,6,35,210
2024-09-15,Main Course,Uptown Bistro,3,35,105
2024-09-16,Main Course,Uptown Bistro,6,35,210
2024-09-21,Main Course,Uptown Bistro,5,35,175
2024-10-07,Main Course,Suburban Diner,2,35,70
2024-10-14,Main Course,Beachside Cafe,1,35,35
2024-10-16,Main Course,Beachside Cafe,5,35,175
2024-10-18,Main Course,Downtown Branch,4,35,140
2024-10-19,Main Course,Uptown Bistro,2,35,70
2024-11-10,Main Course,Uptown Bistro,5,35,175
2024-11-16,Main Course,Uptown Bistro,4,35,140
2024-11-21,Main Course,Suburban Diner,4,35,140
2024-11-23,Main Course,Uptown Bistro,6,35,210
2024-11-23,Main Course,Uptown Bistro,3,35,105
2024-11-24,Main Course,Downtown Branch,6,35,210
2024-12-11,Main Course,Uptown Bistro,4,35,140
2024-12-12,Main Course,Beachside Cafe,3,35,105
2024-12-14,Main Course,Uptown Bistro,2,35,70
2024-12-27,Main Course,Uptown Bistro,3,35,105
2024-12-28,Main Course,Beachside Cafe,4,35,140
2023-01-02,Main Course,Uptown Bistro,2,18,36
2023-01-04,Main Course,Beachside Cafe,5,18,90
2023-01-11,Main Course,Beachside Cafe,1,18,18
2023-01-11,Main Course,Uptown Bistro,6,18,108
2023-01-22,Main Course,Suburban Diner,4,18,72
2023-02-13,Main Course,Suburban Diner,5,18,90
2023-02-19,Main Course,Beachside Cafe,6,18,108
2023-02-23,Main Course,Suburban Diner,5,18,90
2023-03-02,Main Course,Beachside Cafe,2,18,36
2023-03-04,Main Course,Suburban Diner,1,18,18
2023-03-06,Main Course,Downtown Branch,1,18,18
2023-03-22,Main Course,Uptown Bistro,4,18,72
2023-03-24,Main Course,Downtown Branch,1,18,18
2023-03-30,Main Course,Downtown Branch,5,18,90
2023-04-02,Main Course,Suburban Diner,6,18,108
2023-04-04,Main Course,Beachside Cafe,4,18,72
2023-04-08,Main Course,Beachside Cafe,3,18,54
2023-04-14,Main Course,Suburban Diner,2,18,36
2023-04-25,Main Course,Uptown Bistro,2,18,36
2023-04-25,Main Course,Suburban Diner,1,18,18
2023-04-28,Main Course,Uptown Bistro,3,18,54
2023-05-06,Main Course,Uptown Bistro,2,18,36
2023-05-18,Main Course,Downtown Branch,3,18,54
2023-05-22,Main Course,Beachside Cafe,5,18,90
2023-05-22,Main Course,Uptown Bistro,1,18,18
2023-06-03,Main Course,Uptown Bistro,4,18,72
2023-06-04,Main Course,Downtown Branch,5,18,90
2023-06-10,Main Course,Uptown Bistro,6,18,108
2023-06-26,Main Course,Suburban Diner,6,18,108
2023-06-27,Main Course,Downtown Branch,1,18,18
2023-07-03,Main Course,Beachside Cafe,3,18,54
2023-07-17,Main Course,Uptown Bistro,3,18,54
2023-07-18,Main Course,Suburban Diner,2,18,36
2023-07-22,Main Course,Beachside Cafe,5,18,90
2023-07-26,Main Course,Uptown Bistro,6,18,108
2023-07-27,Main Course,Downtown Branch,6,18,108
2023-08-01,Main Course,Beachside Cafe,6,18,108
2023-08-10,Main Course,Uptown Bistro,6,18,108
2023-08-10,Main Course,Uptown Bistro,1,18,18
2023-08-18,Main Course,Suburban Diner,5,18,90
2023-08-20,Main Course,Suburban Diner,1,18,18
2023-08-20,Main Course,Beachside Cafe,2,18,36
2023-08-23,Main Course,Downtown Branch,5,18,90
2023-08-26,Main Course,Suburban Diner,5,18,90
2023-08-28,Main Course,Downtown Branch,6,18,108
2023-09-05,Main Course,Beachside Cafe,6,18,108
2023-09-06,Main Course,Suburban Diner,2,18,36
2023-09-12,Main Course,Downtown Branch,6,18,108
2023-09-14,Main Course,Suburban Diner,3,18,54
2023-09-19,Main Course,Downtown Branch,1,18,18
2023-09-30,Main Course,Suburban Diner,4,18,72
2023-10-02,Main Course,Downtown Branch,5,18,90
2023-10-06,Main Course,Downtown Branch,5,18,90
2023-10-12,Main Course,Suburban Diner,6,18,108
2023-10-14,Main Course,Uptown Bistro,6,18,108
2023-11-01,Main Course,Uptown Bistro,5,18,90
2023-11-09,Main Course,Downtown Branch,3,18,54
2023-11-18,Main Course,Uptown Bistro,1,18,18
2023-11-19,Main Course,Beachside Cafe,3,18,54
2023-11-22,Main Course,Suburban Diner,3,18,54
2023-11-24,Main Course,Downtown Branch,3,18,54
2023-12-14,Main Course,Suburban Diner,2,18,36
2023-12-31,Main Course,Uptown Bistro,5,18,90
2023-12-31,Main Course,Suburban Diner,5,18,90
2023-12-31,Main Course,Suburban Diner,5,18,90
2024-01-06,Main Course,Uptown Bistro,2,18,36
2024-01-12,Main Course,Downtown Branch,4,18,72
2024-01-17,Main Course,Uptown Bistro,3,18,54
2024-02-17,Main Course,Beachside Cafe,6,18,108
2024-02-19,Main Course,Beachside Cafe,3,18,54
2024-03-01,Main Course,Uptown Bistro,4,18,72
2024-03-02,Main Course,Uptown Bistro,3,18,54
2024-03-05,Main Course,Uptown Bistro,5,18,90
2024-03-05,Main Course,Suburban Diner,4,18,72
2024-03-10,Main Course,Suburban Diner,1,18,18
2024-03-11,Main Course,Beachside Cafe,4,18,72
2024-03-14,Main Course,Uptown Bistro,1,18,18
2024-03-21,Main Course,Beachside Cafe,5,18,90
2024-03-26,Main Course,Suburban Diner,5,18,90
2024-03-27,Main Course,Uptown Bistro,6,18,108
2024-03-28,Main Course,Suburban Diner,1,18,18
2024-04-02,Main Course,Beachside Cafe,3,18,54
2024-04-03,Main Course,Beachside Cafe,1,18,18
2024-04-08,Main Course,Suburban Diner,4,18,72
2024-04-08,Main Course,Downtown Branch,1,18,18
2024-04-15,Main Course,Beachside Cafe,2,18,36
2024-04-21,Main Course,Suburban Diner,4,18,72
2024-05-07,Main Course,Downtown Branch,6,18,108
2024-05-10,Main Course,Uptown Bistro,4,18,72
2024-05-13,Main Course,Downtown Branch,6,18,108
2024-05-15,Main Course,Uptown Bistro,1,18,18
2024-05-19,Main Course,Uptown Bistro,4,18,72
2024-05-19,Main Course,Beachside Cafe,1,18,18
2024-05-27,Main Course,Uptown Bistro,4,18,72
2024-05-31,Main Course,Beachside Cafe,4,18,72
2024-06-01,Main Course,Suburban Diner,2,18,36
2024-06-02,Main Course,Beachside Cafe,3,18,54
2024-06-03,Main Course,Beachside Cafe,6,18,108
2024-06-23,Main Course,Downtown Branch,4,18,72
2024-07-07,Main Course,Beachside Cafe,5,18,90
2024-07-15,Main Course,Beachside Cafe,1,18,18
2024-07-15,Main Course,Beachside Cafe,4,18,72
2024-07-18,Main Course,Beachside Cafe,6,18,108
2024-08-01,Main Course,Downtown Branch,2,18,36
2024-08-06,Main Course,Suburban Diner,1,18,18
2024-08-12,Main Course,Uptown Bistro,6,18,108
2024-08-14,Main Course,Uptown Bistro,4,18,72
2024-08-21,Main Course,Downtown Branch,4,18,72
2024-08-21,Main Course,Downtown Branch,2,18,36
2024-09-15,Main Course,Suburban Diner,3,18,54
2024-09-15,Main Course,Uptown Bistro,2,18,36
2024-09-27,Main Course,Beachside Cafe,3,18,54
2024-10-05,Main Course,Downtown Branch,3,18,54
2024-10-06,Main Course,Beachside Cafe,4,18,72
2024-10-17,Main Course,Beachside Cafe,2,18,36
2024-10-19,Main Course,Downtown Branch,2,18,36
2024-10-26,Main Course,Suburban Diner,1,18,18
2024-10-31,Main Course,Uptown Bistro,5,18,90
2024-11-01,Main Course,Suburban Diner,6,18,108
2024-11-06,Main Course,Beachside Cafe,1,18,18
2024-11-07,Main Course,Downtown Branch,3,18,54
2024-11-17,Main Course,Beachside Cafe,5,18,90
2024-11-21,Main Course,Uptown Bistro,1,18,18
2024-11-22,Main Course,Downtown Branch,4,18,72
2024-11-25,Main Course,Beachside Cafe,3,18,54
2024-11-25,Main Course,Suburban Diner,6,18,108
2024-11-26,Main Course,Beachside Cafe,3,18,54
2024-11-27,Main Course,Suburban Diner,1,18,18
2024-12-03,Main Course,Downtown Branch,6,18,108
2024-12-04,Main Course,Uptown Bistro,2,18,36
2024-12-05,Main Course,Beachside Cafe,6,18,108
2024-12-10,Main Course,Suburban Diner,2,18,36
2024-12-12,Main Course,Uptown Bistro,4,18,72
2024-12-17,Main Course,Downtown Branch,3,18,54
2024-12-19,Main Course,Beachside Cafe,3,18,54
2024-12-30,Main Course,Uptown Bistro,6,18,108
